,actual_wait div 60000
9855,92.89096069335938
9856,26.163143157958984
9857,92.89096069335938
9858,46.4587287902832
9859,2.0519680976867676
9860,47.849952697753906
9861,24.771921157836914
9862,71.41909790039062
9863,25.581348419189453
9864,92.89096069335938
9865,92.89096069335938
9866,111.53072357177734
9867,118.7031021118164
9868,71.41909790039062
9869,92.89096069335938
9870,72.9738540649414
9871,0.7050660848617554
9872,88.54535675048828
9873,67.85128021240234
9874,82.73394775390625
9875,83.27657318115234
9876,117.64552307128906
9877,91.14495086669922
9878,83.27657318115234
9879,2.5748696327209473
9880,26.12834358215332
9881,25.385356903076172
9882,83.27657318115234
9883,88.17906188964844
9884,25.323930740356445
9885,1.737902283668518
9886,15.877281188964844
9887,43.95189666748047
9888,83.27657318115234
9889,83.27657318115234
9890,83.27657318115234
9891,0.0
9892,10.849787712097168
9893,67.05939483642578
9894,52.77704620361328
9895,83.27657318115234
9896,83.27657318115234
9897,83.27657318115234
9898,25.385356903076172
9899,83.27657318115234
9900,26.715152740478516
9901,22.358074188232422
9902,67.05939483642578
9903,0.0
9904,83.27657318115234
9905,83.27657318115234
9906,83.27657318115234
9907,83.27657318115234
9908,83.27657318115234
9909,10.849787712097168
9910,26.715152740478516
9911,0.0
9912,83.27657318115234
9913,78.75253295898438
9914,67.05939483642578
9915,75.20780944824219
9916,47.37177276611328
9917,83.27657318115234
9918,51.592857360839844
9919,83.27657318115234
9920,83.27657318115234
9921,83.27657318115234
9922,0.0
9923,78.75253295898438
9924,83.27657318115234
9925,1.737902283668518
9926,67.05939483642578
9927,51.592857360839844
9928,51.592857360839844
9929,1.1276594400405884
9930,11.262309074401855
9931,91.72798156738281
9932,15.040314674377441
9933,83.27657318115234
9934,78.75253295898438
9935,83.27657318115234
9936,15.650558471679688
9937,89.57819366455078
9938,15.650558471679688
9939,83.27657318115234
9940,83.27657318115234
9941,26.715152740478516
9942,86.20234680175781
9943,83.27657318115234
9944,31.806652069091797
9945,67.05939483642578
9946,10.849787712097168
9947,78.75253295898438
9948,83.27657318115234
9949,25.385356903076172
9950,10.849787712097168
9951,0.0
9952,83.27657318115234
9953,51.592857360839844
9954,25.323930740356445
9955,67.05939483642578
9956,53.36814880371094
9957,10.101786613464355
9958,83.27657318115234
9959,50.14262008666992
9960,26.715152740478516
9961,51.592857360839844
9962,83.27657318115234
9963,83.27657318115234
9964,31.806652069091797
9965,1.1276594400405884
9966,83.27657318115234
9967,1.737902283668518
9968,67.05939483642578
9969,83.27657318115234
9970,83.27657318115234
9971,22.358074188232422
9972,15.650558471679688
9973,67.05939483642578
9974,26.715152740478516
9975,72.96916961669922
9976,83.27657318115234
9977,97.165283203125
9978,40.16269302368164
9979,83.27657318115234
9980,57.80774688720703
9981,26.91493797302246
9982,109.40725708007812
9983,10.854474067687988
9984,0.0
9985,1.737902283668518
9986,6.759788513183594
9987,3.4728646278381348
9988,73.52156066894531
9989,58.840579986572266
9990,22.293529510498047
9991,20.754913330078125
9992,0.0
9993,57.5123291015625
9994,3.4728646278381348
9995,53.23552703857422
9996,57.74864196777344
9997,58.840579986572266
9998,52.748870849609375
9999,1.737902283668518
10000,10.849787712097168
10001,58.840579986572266
10002,52.748870849609375
10003,58.840579986572266
10004,22.293529510498047
10005,3.4728646278381348
10006,11.686755180358887
10007,24.46029281616211
10008,26.910249710083008
10009,11.262309074401855
10010,22.46280288696289
10011,63.81394958496094
10012,60.47964859008789
10013,10.849787712097168
10014,0.0
10015,58.840579986572266
10016,58.840579986572266
10017,58.840579986572266
10018,58.840579986572266
10019,65.1421890258789
10020,58.840579986572266
10021,22.293529510498047
10022,0.0
10023,58.840579986572266
10024,63.81394958496094
10025,26.910249710083008
10026,53.23552703857422
10027,58.840579986572266
10028,53.23552703857422
10029,66.70895385742188
10030,58.840579986572266
10031,58.840579986572266
10032,58.840579986572266
10033,22.46280288696289
10034,58.840579986572266
10035,2.5748696327209473
10036,23.62332534790039
10037,34.377349853515625
10038,58.840579986572266
10039,57.5123291015625
10040,58.840579986572266
10041,58.840579986572266
10042,63.81394958496094
10043,0.0
10044,58.840579986572266
10045,58.840579986572266
10046,26.417421340942383
10047,23.62332534790039
10048,58.840579986572266
10049,23.62332534790039
10050,57.5123291015625
10051,2.5748696327209473
10052,53.66130447387695
10053,58.840579986572266
10054,1.737902283668518
10055,10.920222282409668
10056,58.840579986572266
10057,53.23552703857422
10058,58.840579986572266
10059,0.0
10060,51.35764694213867
10061,1.737902283668518
10062,58.840579986572266
10063,38.299503326416016
10064,58.840579986572266
10065,57.5123291015625
10066,37.07087326049805
10067,38.299503326416016
10068,58.840579986572266
10069,53.23552703857422
10070,75.92507934570312
10071,58.840579986572266
10072,58.840579986572266
10073,33.795555114746094
10074,1.737902283668518
10075,0.0
10076,1.737902283668518
10077,58.840579986572266
10078,47.238643646240234
10079,47.450225830078125
10080,47.72885513305664
10081,0.0
10082,62.952457427978516
10083,48.27147674560547
10084,48.27147674560547
10085,48.27147674560547
10086,48.66153335571289
10087,22.293529510498047
10088,48.48305892944336
10089,0.0
10090,3.4728646278381348
10091,1.737902283668518
10092,48.27147674560547
10093,48.48305892944336
10094,23.62332534790039
10095,48.27147674560547
10096,36.90827941894531
10097,1.737902283668518
10098,48.27147674560547
10099,48.27147674560547
10100,96.47370910644531
10101,48.27147674560547
10102,48.27147674560547
10103,48.27147674560547
10104,3.4728646278381348
10105,48.27147674560547
10106,23.130496978759766
10107,23.24900245666504
10108,1.9646269083023071
10109,38.299503326416016
10110,42.231231689453125
10111,10.708641052246094
10112,10.309979438781738
10113,37.138980865478516
10114,48.48305892944336
10115,54.57307815551758
10116,62.952457427978516
10117,47.194210052490234
10118,48.27147674560547
10119,48.27147674560547
10120,47.194210052490234
10121,48.48305892944336
10122,48.27147674560547
10123,10.849787712097168
10124,51.588348388671875
10125,48.27147674560547
10126,48.27147674560547
10127,48.27147674560547
10128,48.27147674560547
10129,38.299503326416016
10130,1.1276594400405884
10131,55.04738235473633
10132,23.62332534790039
10133,48.27147674560547
10134,22.293529510498047
10135,46.03504943847656
10136,48.27147674560547
10137,48.27147674560547
10138,0.0
10139,3.4728646278381348
10140,10.849787712097168
10141,48.27147674560547
10142,48.27147674560547
10143,22.293529510498047
10144,3.098543643951416
10145,48.27147674560547
10146,48.27147674560547
10147,48.27147674560547
10148,23.62332534790039
10149,48.27147674560547
10150,23.04153060913086
10151,48.27147674560547
10152,3.098543643951416
10153,23.04153060913086
10154,47.194210052490234
10155,48.27147674560547
10156,10.849787712097168
10157,48.48305892944336
10158,23.24900245666504
10159,1.1276594400405884
10160,23.06907081604004
10161,22.293529510498047
10162,21.85778045654297
10163,0.7050660848617554
10164,1.737902283668518
10165,22.23210334777832
10166,47.19557189941406
10167,51.35764694213867
10168,1.737902283668518
10169,1.737902283668518
10170,10.309979438781738
10171,11.757192611694336
10172,11.262309074401855
10173,51.35764694213867
10174,22.293529510498047
10175,23.24900245666504
10176,10.101786613464355
10177,22.293529510498047
10178,23.24900245666504
10179,11.686755180358887
10180,1.737902283668518
10181,10.101786613464355
10182,1.1276594400405884
10183,10.309979438781738
10184,22.293529510498047
10185,11.146949768066406
10186,1.1276594400405884
10187,1.1276594400405884
10188,22.293529510498047
10189,2.5748696327209473
10190,11.262309074401855
10191,1.737902283668518
10192,10.101786613464355
10193,1.1276594400405884
10194,1.1276594400405884
10195,1.737902283668518
10196,11.262309074401855
10197,22.293529510498047
10198,22.293529510498047
10199,2.5748696327209473
10200,11.262309074401855
10201,11.262309074401855
10202,1.737902283668518
10203,1.737902283668518
10204,11.262309074401855
10205,22.293529510498047
10206,1.737902283668518
10207,22.2982177734375
10208,22.293529510498047
10209,11.262309074401855
10210,11.262309074401855
10211,22.293529510498047
10212,22.293529510498047
10213,34.85674285888672
10214,26.28971290588379
10215,51.207942962646484
10216,51.207942962646484
10217,48.143829345703125
10218,29.490039825439453
10219,26.151813507080078
10220,26.151813507080078
10221,29.490039825439453
10222,43.86616516113281
10223,43.86616516113281
10224,56.504852294921875
10225,26.151813507080078
10226,54.716575622558594
10227,51.207942962646484
10228,0.0
10229,6.233026027679443
10230,77.24019622802734
10231,48.54487609863281
10232,48.54487609863281
10233,77.24019622802734
10234,52.153846740722656
10235,78.51514434814453
10236,36.7044563293457
10237,13.47562026977539
10238,13.47562026977539
10239,13.47562026977539
10240,13.47562026977539
10241,100.47779083251953
10242,15.932639122009277
10243,76.23584747314453
10244,15.932639122009277
10245,76.23584747314453
10246,88.11579895019531
10247,80.51351928710938
10248,59.42047119140625
10249,59.42047119140625
10250,59.42047119140625
10251,0.0
10252,1.4180262088775635
10253,88.11579895019531
10254,87.65540313720703
10255,0.0
10256,80.51351928710938
10257,59.42047119140625
10258,80.51351928710938
10259,80.51351928710938
10260,0.0
10261,15.932639122009277
10262,88.11579895019531
10263,59.42047119140625
10264,88.11579895019531
10265,0.0
10266,88.11579895019531
10267,80.51351928710938
10268,40.70392608642578
10269,80.51351928710938
10270,76.23584747314453
10271,76.23584747314453
10272,88.11579895019531
10273,80.51351928710938
10274,77.34626770019531
10275,85.78176879882812
10276,0.0
10277,85.78176879882812
10278,85.78176879882812
10279,76.23584747314453
10280,91.45712280273438
10281,75.0753173828125
10282,59.42047119140625
10283,77.34626770019531
10284,59.42047119140625
10285,88.11579895019531
10286,15.932639122009277
10287,15.932639122009277
10288,15.932639122009277
10289,88.11579895019531
10290,88.11579895019531
10291,75.0753173828125
10292,0.0
10293,65.06407165527344
10294,59.42047119140625
10295,88.11579895019531
10296,59.42047119140625
10297,15.932639122009277
10298,0.0
10299,1.4180262088775635
10300,100.1590347290039
10301,88.11579895019531
10302,85.78176879882812
10303,15.932639122009277
10304,59.42047119140625
10305,15.932639122009277
10306,75.0753173828125
10307,75.0753173828125
10308,80.51351928710938
10309,59.42047119140625
10310,88.11579895019531
10311,76.23584747314453
10312,59.42047119140625
10313,15.932639122009277
10314,88.11579895019531
10315,107.2613525390625
10316,0.0
10317,25.313053131103516
10318,104.51966094970703
10319,102.98368072509766
10320,67.4517593383789
10321,25.52927017211914
10322,114.24288177490234
10323,106.98812103271484
10324,114.59040069580078
10325,37.8086051940918
10326,67.17852783203125
10327,132.37635803222656
10328,7.517806529998779
10329,119.38985443115234
10330,1.7469377517700195
10331,90.04161071777344
10332,35.6750373840332
10333,99.96698760986328
10334,67.17852783203125
10335,84.39800262451172
10336,102.71044921875
10337,23.86383628845215
10338,101.5499267578125
10339,90.69961547851562
10340,23.86383628845215
10341,112.2563705444336
10342,106.98812103271484
10343,23.86383628845215
10344,102.71044921875
10345,32.140777587890625
10346,103.82086944580078
10347,23.86383628845215
10348,23.86383628845215
10349,1.956669807434082
10350,90.04161071777344
10351,39.89039993286133
10352,112.2563705444336
10353,101.5499267578125
10354,102.71044921875
10355,101.5499267578125
10356,101.5499267578125
10357,23.86383628845215
10358,112.2563705444336
10359,24.700803756713867
10360,40.58307647705078
10361,102.71044921875
10362,0.0
10363,22.70331382751465
10364,90.04161071777344
10365,114.59040069580078
10366,24.700803756713867
10367,114.59040069580078
10368,67.17852783203125
10369,106.98812103271484
10370,67.17852783203125
10371,90.04161071777344
10372,23.86383628845215
10373,114.59040069580078
10374,24.700803756713867
10375,84.39800262451172
10376,90.04161071777344
10377,90.04161071777344
10378,32.140777587890625
10379,106.98812103271484
10380,84.39800262451172
10381,90.04161071777344
10382,23.86383628845215
10383,22.70331382751465
10384,7.5148444175720215
10385,32.140777587890625
10386,67.17852783203125
10387,37.311378479003906
10388,0.0
10389,37.311378479003906
10390,84.39800262451172
10391,23.282041549682617
10392,114.59040069580078
10393,23.86383628845215
10394,90.04161071777344
10395,23.86383628845215
10396,23.86383628845215
10397,1.956669807434082
10398,90.04161071777344
10399,112.2563705444336
10400,102.71044921875
10401,114.59040069580078
10402,24.700803756713867
10403,0.0
10404,90.04161071777344
10405,24.53060531616211
10406,0.06743669509887695
10407,105.81629943847656
10408,0.0
10409,0.06743669509887695
10410,104.65577697753906
10411,2.793919086456299
10412,42.35488510131836
10413,23.081388473510742
10414,105.5430679321289
10415,117.42301940917969
10416,109.82073974609375
10417,105.5430679321289
10418,70.01114654541016
10419,104.3825454711914
10420,87.23062133789062
10421,1.1742212772369385
10422,117.42301940917969
10423,114.25576782226562
10424,109.82073974609375
10425,23.081388473510742
10426,23.081388473510742
10427,1.046964406967163
10428,18.886619567871094
10429,106.65348815917969
10430,87.23062133789062
10431,115.0889892578125
10432,117.42301940917969
10433,132.04083251953125
10434,87.23062133789062
10435,105.5430679321289
10436,165.5217742919922
10437,104.3825454711914
10438,106.65348815917969
10439,8.566777229309082
10440,11.284329414367676
10441,1.1742212772369385
10442,92.87422943115234
10443,0.9644894599914551
10444,92.87422943115234
10445,113.15149688720703
10446,4.531793594360352
10447,19.644968032836914
10448,23.081388473510742
10449,11.165762901306152
10450,12.33375358581543
10451,115.0889892578125
10452,91.25476837158203
10453,0.9615291357040405
10454,104.3825454711914
10455,117.42301940917969
10456,109.82073974609375
10457,1.1742212772369385
10458,22.49959373474121
10459,102.79960632324219
10460,105.5430679321289
10461,117.42301940917969
10462,132.1046142578125
10463,117.42301940917969
10464,23.91835594177246
10465,115.0889892578125
10466,109.82073974609375
10467,117.88433837890625
10468,23.081388473510742
10469,115.0889892578125
10470,1.1742212772369385
10471,1.1742212772369385
10472,105.5430679321289
10473,23.91835594177246
10474,1.1742212772369385
10475,23.91835594177246
10476,23.91835594177246
10477,92.87422943115234
10478,87.23062133789062
10479,117.42301940917969
10480,13.033034324645996
10481,93.53223419189453
10482,23.081388473510742
10483,23.081388473510742
10484,15.570505142211914
10485,111.51399230957031
10486,92.87422943115234
10487,117.42301940917969
10488,23.081388473510742
10489,12.042675971984863
10490,92.87422943115234
10491,15.570505142211914
10492,105.5430679321289
10493,23.081388473510742
10494,104.3825454711914
10495,23.91835594177246
10496,92.87422943115234
10497,87.23062133789062
10498,92.87422943115234
10499,11.284329414367676
10500,23.91835594177246
10501,3.773446559906006
10502,87.23062133789062
10503,92.87422943115234
10504,92.87422943115234
10505,22.75783348083496
10506,109.82073974609375
10507,92.87422943115234
10508,42.823246002197266
10509,23.081388473510742
10510,45.25040054321289
10511,87.23062133789062
10512,111.51399230957031
10513,7.892918586730957
10514,92.87422943115234
10515,0.0
10516,22.49959373474121
10517,87.23062133789062
10518,37.02615737915039
10519,43.94561767578125
10520,90.71871948242188
10521,31.03948974609375
10522,90.71871948242188
10523,156.08944702148438
10524,91.19219970703125
10525,89.57273864746094
10526,119.44581604003906
10527,0.0
10528,92.87422943115234
10529,0.9644894599914551
10530,18.275814056396484
10531,0.0
10532,119.44581604003906
10533,30.683679580688477
10534,43.631526947021484
10535,87.23062133789062
10536,23.081388473510742
10537,92.87422943115234
10538,70.01114654541016
10539,29.590272903442383
10540,92.87422943115234
10541,104.3825454711914
10542,0.5639786720275879
10543,6.732396125793457
10544,43.69718551635742
10545,0.0
10546,38.302799224853516
10547,93.53223419189453
10548,1.046964406967163
10549,99.17584991455078
10550,105.5430679321289
10551,87.23062133789062
10552,36.26316833496094
10553,31.520647048950195
10554,92.87422943115234
10555,92.87422943115234
10556,23.081388473510742
10557,105.5430679321289
10558,113.84488677978516
10559,23.081388473510742
10560,23.081388473510742
10561,38.697418212890625
10562,23.081388473510742
10563,1.1742212772369385
10564,41.52727508544922
10565,38.697418212890625
10566,3.773446559906006
10567,92.87422943115234
10568,41.52727508544922
10569,12.042675971984863
10570,30.683679580688477
10571,23.081388473510742
10572,13.033034324645996
10573,36.5289306640625
10574,87.23062133789062
10575,43.631526947021484
10576,11.284329414367676
10577,41.52727508544922
10578,105.5430679321289
10579,92.87422943115234
10580,4.531793594360352
10581,117.42301940917969
10582,9.810276985168457
10583,104.3825454711914
10584,7.892918586730957
10585,23.081388473510742
10586,3.773446559906006
10587,92.87422943115234
10588,104.3825454711914
10589,105.87039184570312
10590,87.23062133789062
10591,23.081388473510742
10592,3.773446559906006
10593,29.590272903442383
10594,96.65715026855469
10595,99.17584991455078
10596,38.52615737915039
10597,109.82073974609375
10598,0.5639786720275879
10599,117.42301940917969
10600,25.01687240600586
10601,0.0
10602,87.23062133789062
10603,20.635326385498047
10604,23.081388473510742
10605,11.284329414367676
10606,41.0772705078125
10607,117.42301940917969
10608,19.644968032836914
10609,11.284329414367676
10610,104.3825454711914
10611,109.82073974609375
10612,117.42301940917969
10613,6.732396125793457
10614,92.87422943115234
10615,70.01114654541016
10616,1.1742212772369385
10617,22.49959373474121
10618,3.773446559906006
10619,114.56999206542969
10620,14.960261344909668
10621,10.17540454864502
10622,105.5430679321289
10623,36.5289306640625
10624,117.42301940917969
10625,108.59576416015625
10626,9.417057991027832
10627,99.17584991455078
10628,87.23062133789062
10629,1.1742212772369385
10630,92.87422943115234
10631,41.52727508544922
10632,0.5639786720275879
10633,92.87422943115234
10634,92.87422943115234
10635,0.0
10636,134.99937438964844
10637,1.4249935150146484
10638,8.566777229309082
10639,8.566777229309082
10640,17.471031188964844
10641,0.0
10642,87.23062133789062
10643,91.25476837158203
10644,91.25476837158203
10645,92.87422943115234
10646,24.17339515686035
10647,92.87422943115234
10648,0.9644894599914551
10649,33.71932601928711
10650,17.244304656982422
10651,93.53223419189453
10652,92.87422943115234
10653,7.593409538269043
10654,126.11602020263672
10655,2.035236120223999
10656,95.2579574584961
10657,92.87422943115234
10658,0.0
10659,92.87422943115234
10660,92.87422943115234
10661,92.87422943115234
10662,12.490334510803223
10663,12.097115516662598
10664,12.490334510803223
10665,92.87422943115234
10666,2.8722033500671387
10667,46.44199752807617
10668,23.594667434692383
10669,24.755189895629883
10670,92.87422943115234
10671,0.9644894599914551
10672,8.566777229309082
10673,92.87422943115234
10674,37.54969787597656
10675,99.17584991455078
10676,4.586233139038086
10677,33.19445037841797
10678,70.01114654541016
10679,19.69940757751465
10680,6.334938049316406
10681,92.87422943115234
10682,36.287776947021484
10683,2.8722033500671387
10684,34.505001068115234
10685,5.635658264160156
10686,11.978549003601074
10687,2.8722033500671387
10688,12.855463027954102
10689,7.593409538269043
10690,17.244304656982422
10691,10.988190650939941
10692,92.87422943115234
10693,7.593409538269043
10694,92.87422943115234
10695,38.202728271484375
10696,24.755189895629883
10697,92.87422943115234
10698,92.87422943115234
10699,92.87422943115234
10700,12.855463027954102
10701,92.87422943115234
10702,87.23062133789062
10703,92.87422943115234
10704,46.44199752807617
10705,46.44199752807617
10706,8.430377006530762
10707,7.593409538269043
10708,43.21752166748047
10709,34.505001068115234
10710,25.5921573638916
10711,35.40586853027344
10712,93.53223419189453
10713,92.87422943115234
10714,46.44199752807617
10715,6.334938049316406
10716,131.78395080566406
10717,32.35748291015625
10718,92.87422943115234
10719,24.755189895629883
10720,92.87422943115234
10721,43.21752166748047
10722,13.845820426940918
10723,92.87422943115234
10724,8.430377006530762
10725,112.59895324707031
10726,1.4249935150146484
10727,20.748830795288086
10728,17.244304656982422
10729,32.35748291015625
10730,19.69940757751465
10731,46.44199752807617
10732,32.35748291015625
10733,1.4249935150146484
10734,92.87422943115234
10735,70.01114654541016
10736,92.87422943115234
10737,110.00792694091797
10738,92.87422943115234
10739,37.98807907104492
10740,26.71984100341797
10741,1.9478951692581177
10742,83.25984191894531
10743,50.18490219116211
10744,83.25984191894531
10745,52.35481262207031
10746,83.25984191894531
10747,90.60435485839844
10748,2.064910888671875
10749,83.25984191894531
10750,83.25984191894531
10751,25.307199478149414
10752,89.56146240234375
10753,9.441834449768066
10754,8.54763126373291
10755,31.789920806884766
10756,83.25984191894531
10757,1.7211703062057495
10758,39.98337173461914
10759,15.023582458496094
10760,86.60116577148438
10761,83.25984191894531
10762,83.25984191894531
10763,9.441834449768066
10764,83.25984191894531
10765,83.25984191894531
10766,89.56146240234375
10767,103.00409698486328
10768,83.25984191894531
10769,9.854355812072754
10770,25.307199478149414
10771,1.1109274625778198
10772,85.03741455078125
10773,9.444795608520508
10774,90.60435485839844
10775,89.56146240234375
10776,50.18490219116211
10777,2.064910888671875
10778,83.25984191894531
10779,83.25984191894531
10780,83.25984191894531
10781,1.7211703062057495
10782,28.99654197692871
10783,83.25984191894531
10784,29.788999557495117
10785,20.95012092590332
10786,78.73580169677734
10787,78.73580169677734
10788,83.25984191894531
10789,9.441834449768066
10790,47.35504150390625
10791,83.25984191894531
10792,2.064910888671875
10793,39.98337173461914
10794,0.0
10795,11.266995429992676
10796,47.20025634765625
10797,57.80774688720703
10798,57.80774688720703
10799,0.7050660848617554
10800,34.38203430175781
10801,55.021514892578125
10802,23.00726318359375
10803,9.854355812072754
10804,107.99462127685547
10805,90.8599853515625
10806,51.827571868896484
10807,10.90349006652832
10808,58.823848724365234
10809,0.0
10810,25.502296447753906
10811,34.02657699584961
10812,58.823848724365234
10813,20.885576248168945
10814,57.49559783935547
10815,58.823848724365234
10816,58.823848724365234
10817,57.49559783935547
10818,37.641868591308594
10819,58.823848724365234
10820,121.91516876220703
10821,23.052339553833008
10822,0.0
10823,63.797218322753906
10824,23.052339553833008
10825,0.0
10826,0.0
10827,9.441834449768066
10828,57.49559783935547
10829,0.0
10830,21.05484962463379
10831,1.3223739862442017
10832,23.052339553833008
10833,58.823848724365234
10834,58.823848724365234
10835,58.823848724365234
10836,62.1651725769043
10837,51.827571868896484
10838,1.7211703062057495
10839,58.823848724365234
10840,0.0
10841,65.12545776367188
10842,58.823848724365234
10843,51.34091567993164
10844,22.21537208557129
10845,58.823848724365234
10846,58.823848724365234
10847,47.253578186035156
10848,58.823848724365234
10849,2.558137893676758
10850,58.823848724365234
10851,51.34091567993164
10852,58.823848724365234
10853,65.12545776367188
10854,51.34091567993164
10855,10.90349006652832
10856,58.823848724365234
10857,58.823848724365234
10858,0.0
10859,58.823848724365234
10860,58.823848724365234
10861,36.89154815673828
10862,58.823848724365234
10863,58.823848724365234
10864,57.49559783935547
10865,47.253578186035156
10866,58.823848724365234
10867,35.73102569580078
10868,51.05120086669922
10869,51.827571868896484
10870,58.823848724365234
10871,21.05484962463379
10872,0.0
10873,58.823848724365234
10874,58.823848724365234
10875,58.1117057800293
10876,0.0
10877,58.823848724365234
10878,58.823848724365234
10879,58.823848724365234
10880,58.823848724365234
10881,0.0
10882,58.823848724365234
10883,58.823848724365234
10884,58.823848724365234
10885,1.7211703062057495
10886,0.0
10887,9.854355812072754
10888,20.885576248168945
10889,47.238643646240234
10890,23.13518524169922
10891,11.9706449508667
10892,21.74201202392578
10893,1.9478951692581177
10894,48.25474548339844
10895,48.25474548339844
10896,48.25474548339844
10897,9.441834449768066
10898,22.21537208557129
10899,22.21537208557129
10900,20.885576248168945
10901,0.0
10902,48.25474548339844
10903,22.21537208557129
10904,48.25474548339844
10905,48.25474548339844
10906,48.25474548339844
10907,22.21537208557129
10908,2.064910888671875
10909,45.78761672973633
10910,1.6905900239944458
10911,1.1109274625778198
10912,48.25474548339844
10913,21.841049194335938
10914,33.980628967285156
10915,19.725053787231445
10916,19.725053787231445
10917,48.25474548339844
10918,1.7211703062057495
10919,48.25474548339844
10920,54.55634689331055
10921,56.3406867980957
10922,2.064910888671875
10923,2.064910888671875
10924,1.1109274625778198
10925,48.25474548339844
10926,48.25474548339844
10927,48.25474548339844
10928,21.05484962463379
10929,21.841049194335938
10930,22.21537208557129
10931,24.808319091796875
10932,0.0
10933,35.66291809082031
10934,21.633577346801758
10935,50.850120544433594
10936,51.05120086669922
10937,81.20760345458984
10938,10.691323280334473
10939,76.929931640625
10940,76.55560302734375
10941,1.1109274625778198
10942,22.21537208557129
10943,1.1109274625778198
10944,10.29324722290039
10945,10.691323280334473
10946,22.21537208557129
10947,23.052339553833008
10948,0.09482347965240479
10949,1.1109274625778198
10950,21.841049194335938
10951,21.841049194335938
10952,9.441834449768066
10953,1.7211703062057495
10954,1.7211703062057495
10955,10.90349006652832
10956,1.7211703062057495
10957,22.21537208557129
10958,22.21537208557129
10959,32.96939468383789
10960,1.7211703062057495
10961,22.21537208557129
10962,10.90349006652832
10963,10.90349006652832
10964,22.21537208557129
10965,21.10440444946289
10966,9.854355812072754
10967,2.558137893676758
10968,1.1785463094711304
10969,1.7211703062057495
10970,1.7211703062057495
10971,9.854355812072754
10972,10.691323280334473
10973,1.9478951692581177
10974,1.7211703062057495
10975,9.854355812072754
10976,9.854355812072754
10977,10.271924018859863
10978,1.7211703062057495
10979,1.1109274625778198
10980,9.854355812072754
10981,46.73359680175781
10982,66.87203979492188
10983,104.06145477294922
10984,74.47431945800781
10985,46.96051788330078
10986,74.47431945800781
10987,46.96051788330078
10988,65.71151733398438
10989,66.87203979492188
10990,74.47431945800781
10991,74.47431945800781
10992,46.96051788330078
10993,46.96051788330078
10994,74.47431945800781
10995,74.47431945800781
10996,46.96051788330078
10997,66.87203979492188
10998,57.779518127441406
10999,74.47431945800781
11000,74.47431945800781
11001,66.87203979492188
11002,74.47431945800781
11003,74.47431945800781
11004,74.47431945800781
11005,52.60413360595703
11006,74.47431945800781
11007,0.0
11008,74.47431945800781
11009,74.47431945800781
11010,81.55889892578125
11011,0.0
11012,0.0
11013,7.076128959655762
11014,7.9130964279174805
11015,50.569488525390625
11016,80.0741958618164
11017,10.70975112915039
11018,102.92317962646484
11019,0.0
11020,85.34992218017578
11021,99.7225341796875
11022,77.74764251708984
11023,14.003735542297363
11024,60.54901123046875
11025,85.34992218017578
11026,63.479713439941406
11027,57.83611297607422
11028,0.0
11029,103.80648803710938
11030,85.34992218017578
11031,37.93805694580078
11032,0.0
11033,79.95219421386719
11034,77.74764251708984
11035,0.0
11036,85.34992218017578
11037,85.34992218017578
11038,63.479713439941406
11039,20.76905632019043
11040,63.479713439941406
11041,85.34992218017578
11042,57.83611297607422
11043,0.0
11044,85.34992218017578
11045,63.479713439941406
11046,85.34992218017578
11047,85.34992218017578
11048,63.479713439941406
11049,85.34992218017578
11050,0.0
11051,77.74764251708984
11052,18.515127182006836
11053,63.479713439941406
11054,85.34992218017578
11055,13.166769981384277
11056,63.479713439941406
11057,11.424453735351562
11058,85.34992218017578
11059,77.74764251708984
11060,0.0
11061,63.479713439941406
11062,14.003735542297363
11063,77.74764251708984
11064,85.34992218017578
11065,77.74764251708984
11066,13.166769981384277
11067,85.34992218017578
11068,13.166769981384277
11069,77.74764251708984
11070,85.34992218017578
11071,63.479713439941406
11072,13.166769981384277
11073,13.166769981384277
11074,22.547183990478516
11075,23.384151458740234
11076,111.47700500488281
11077,21.09796714782715
11078,0.0
11079,111.82452392578125
11080,21.934934616088867
11081,88.4572525024414
11082,21.09796714782715
11083,125.05925750732422
11084,111.82452392578125
11085,0.0
11086,88.4572525024414
11087,82.81364440917969
11088,111.82452392578125
11089,111.82452392578125
11090,21.09796714782715
11091,38.2672119140625
11092,111.82452392578125
11093,109.49049377441406
11094,82.81364440917969
11095,82.81364440917969
11096,109.49049377441406
11097,88.4572525024414
11098,109.49049377441406
11099,135.36407470703125
11100,111.82452392578125
11101,88.4572525024414
11102,0.0
11103,82.81364440917969
11104,111.82452392578125
11105,21.09796714782715
11106,21.09796714782715
11107,111.82452392578125
11108,29.37490463256836
11109,21.09796714782715
11110,111.82452392578125
11111,100.32720184326172
11112,111.82452392578125
11113,104.22224426269531
11114,111.82452392578125
11115,21.934934616088867
11116,112.96609497070312
11117,40.3714599609375
11118,64.41265106201172
11119,104.22224426269531
11120,6.583356857299805
11121,99.94457244873047
11122,21.09796714782715
11123,99.94457244873047
11124,0.0
11125,0.0
11126,111.82452392578125
11127,111.82452392578125
11128,104.22224426269531
11129,88.4572525024414
11130,0.0
11131,88.4572525024414
11132,9.694128036499023
11133,82.81364440917969
11134,34.276832580566406
11135,109.49049377441406
11136,99.94457244873047
11137,104.22224426269531
11138,0.0
11139,104.22224426269531
11140,99.94457244873047
11141,104.22224426269531
11142,0.37231767177581787
11143,4.74897575378418
